"","MLocID","StationDes","datetime","temp","grade_temp","ph","grade_ph","cond","grade_cond","do","grade_do","do_sat","grade_do_sat","data_source","Lat_DD","Long_DD","LLID","RiverMile","Spawn_dates","SpawnStart","SpawnEnd","crit_Instant","in_spawn","DO_lim","DO_status","Site"
"982","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-25 23:15:28,NA,NA,NA,NA,NA,NA,12.63,NA,144.342857142857,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"983","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-25 23:15:28,NA,NA,NA,NA,NA,NA,12.63,NA,144.342857142857,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"984","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-25 23:30:28,NA,NA,NA,NA,NA,NA,12.46,NA,142.4,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"985","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-25 23:30:28,NA,NA,NA,NA,NA,NA,12.46,NA,142.4,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"986","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-26 12:00:28,NA,NA,NA,NA,NA,NA,12.83,NA,146.628571428571,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"987","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-26 12:00:28,NA,NA,NA,NA,NA,NA,12.83,NA,146.628571428571,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"988","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-26 12:01:00,NA,NA,NA,NA,NA,NA,12.59,NA,144.712643678161,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"989","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-27 12:45:28,NA,NA,NA,NA,NA,NA,13.09,NA,145.444444444444,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"990","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-27 12:45:28,NA,NA,NA,NA,NA,NA,13.09,NA,145.444444444444,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"991","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-27 12:46:00,NA,NA,NA,NA,NA,NA,13.05,NA,146.629213483146,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"992","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:01:00,NA,NA,NA,NA,NA,NA,13.39,NA,147.142857142857,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"993","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:30:28,NA,NA,NA,NA,NA,NA,13.57,NA,152.47191011236,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"994","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:30:28,NA,NA,NA,NA,NA,NA,13.57,NA,152.47191011236,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"995","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:31:00,NA,NA,NA,NA,NA,NA,13.65,NA,155.113636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"996","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:45:28,NA,NA,NA,NA,NA,NA,12.85,NA,144.38202247191,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"997","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:45:28,NA,NA,NA,NA,NA,NA,12.85,NA,144.38202247191,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"998","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 13:46:00,NA,NA,NA,NA,NA,NA,13.03,NA,146.404494382022,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"999","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:00:28,NA,NA,NA,NA,NA,NA,13.42,NA,152.5,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1000","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:00:28,NA,NA,NA,NA,NA,NA,13.42,NA,152.5,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1001","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:01:00,NA,NA,NA,NA,NA,NA,13.61,NA,154.659090909091,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1002","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:15:28,NA,NA,NA,NA,NA,NA,13.45,NA,152.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1003","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:15:28,NA,NA,NA,NA,NA,NA,13.45,NA,152.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1004","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:16:00,NA,NA,NA,NA,NA,NA,13.54,NA,153.863636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1005","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:30:28,NA,NA,NA,NA,NA,NA,13.29,NA,151.022727272727,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1006","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:30:28,NA,NA,NA,NA,NA,NA,13.29,NA,151.022727272727,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1007","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:31:00,NA,NA,NA,NA,NA,NA,13.41,NA,152.386363636364,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1008","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:45:28,NA,NA,NA,NA,NA,NA,13.13,NA,149.204545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1009","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:45:28,NA,NA,NA,NA,NA,NA,13.13,NA,149.204545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1010","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 14:46:00,NA,NA,NA,NA,NA,NA,13.08,NA,148.636363636364,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1011","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:00:28,NA,NA,NA,NA,NA,NA,13.24,NA,150.454545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1012","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:00:28,NA,NA,NA,NA,NA,NA,13.24,NA,150.454545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1013","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:01:00,NA,NA,NA,NA,NA,NA,13.24,NA,150.454545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1014","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:15:28,NA,NA,NA,NA,NA,NA,13.04,NA,148.181818181818,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1015","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:15:28,NA,NA,NA,NA,NA,NA,13.04,NA,148.181818181818,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1016","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:16:00,NA,NA,NA,NA,NA,NA,13.09,NA,148.75,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1017","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:30:28,NA,NA,NA,NA,NA,NA,12.66,NA,143.863636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1018","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:30:28,NA,NA,NA,NA,NA,NA,12.66,NA,143.863636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1019","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:31:00,NA,NA,NA,NA,NA,NA,12.69,NA,144.204545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1020","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:45:28,NA,NA,NA,NA,NA,NA,12.55,NA,142.613636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1021","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:45:28,NA,NA,NA,NA,NA,NA,12.55,NA,142.613636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1022","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 15:46:00,NA,NA,NA,NA,NA,NA,12.55,NA,142.613636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1023","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:00:28,NA,NA,NA,NA,NA,NA,12.52,NA,142.272727272727,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1024","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:00:28,NA,NA,NA,NA,NA,NA,12.52,NA,142.272727272727,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1025","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:01:00,NA,NA,NA,NA,NA,NA,12.53,NA,142.386363636364,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1026","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:15:28,NA,NA,NA,NA,NA,NA,12.57,NA,142.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1027","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:15:28,NA,NA,NA,NA,NA,NA,12.57,NA,142.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1028","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:16:00,NA,NA,NA,NA,NA,NA,12.55,NA,142.613636363636,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1029","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:30:28,NA,NA,NA,NA,NA,NA,12.57,NA,142.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1030","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:30:28,NA,NA,NA,NA,NA,NA,12.57,NA,142.840909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1031","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:31:00,NA,NA,NA,NA,NA,NA,12.46,NA,141.590909090909,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1032","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:45:28,NA,NA,NA,NA,NA,NA,12.36,NA,140.454545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1033","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:45:28,NA,NA,NA,NA,NA,NA,12.36,NA,140.454545454545,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1034","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2011-07-28 16:46:00,NA,NA,NA,NA,NA,NA,12.38,NA,140.681818181818,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1035","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 17:31:00,NA,NA,NA,NA,NA,NA,15.17,NA,159.684210526316,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1036","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 17:46:00,NA,NA,NA,NA,NA,NA,14.72,NA,154.947368421053,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1037","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 18:01:00,NA,NA,NA,NA,NA,NA,15.25,NA,160.526315789474,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1038","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 18:16:00,NA,NA,NA,NA,NA,NA,15.19,NA,159.894736842105,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1039","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 18:31:00,NA,NA,NA,NA,NA,NA,15.21,NA,160.105263157895,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1040","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 18:46:00,NA,NA,NA,NA,NA,NA,15.23,NA,160.315789473684,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1041","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 19:01:00,NA,NA,NA,NA,NA,NA,15.32,NA,161.263157894737,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1042","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 19:16:00,NA,NA,NA,NA,NA,NA,15.25,NA,160.526315789474,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1043","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 19:31:00,NA,NA,NA,NA,NA,NA,15.19,NA,158.229166666667,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1044","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 19:46:00,NA,NA,NA,NA,NA,NA,14.78,NA,153.958333333333,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1045","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 20:01:00,NA,NA,NA,NA,NA,NA,14.73,NA,153.4375,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1046","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 20:16:00,NA,NA,NA,NA,NA,NA,13.78,NA,142.061855670103,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1047","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 20:31:00,NA,NA,NA,NA,NA,NA,14.35,NA,151.052631578947,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1048","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 20:46:00,NA,NA,NA,NA,NA,NA,14.2,NA,150.26455026455,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1049","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 21:01:00,NA,NA,NA,NA,NA,NA,14.6,NA,154.497354497355,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1050","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 21:16:00,NA,NA,NA,NA,NA,NA,15.52,NA,164.232804232804,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1051","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 21:31:00,NA,NA,NA,NA,NA,NA,15.74,NA,166.560846560847,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1052","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 21:46:00,NA,NA,NA,NA,NA,NA,15.72,NA,165.473684210526,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1053","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 22:01:00,NA,NA,NA,NA,NA,NA,15.66,NA,164.842105263158,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1054","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 22:16:00,NA,NA,NA,NA,NA,NA,15.58,NA,164,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1055","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 22:31:00,NA,NA,NA,NA,NA,NA,15.47,NA,162.842105263158,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
"1056","34440-ORDEQ","Hall Slough at Goodspeed Road (Tillamook, OR)",2012-05-14 22:46:00,NA,NA,NA,NA,NA,NA,15.26,NA,160.631578947368,NA,"LASAR",45.47066562,-123.8622558,1238740454800,1.19143699,"X (No Spawning)",NA,NA,6.5,0,6.5,"1","34440-ORDEQ Hall Slough at Goodspeed Road (Tillamook, OR)"
